keyframe_id,time,x,y,theta,dr_x,dr_y,dr_theta,cov_xx,cov_yy,cov_tt,nssm_constraints
15,1506456566.363,6.542180147607212,8.86939607384233,2.0602445482748823,6.542180147607212,8.869396073842333,2.060244548274883,4.618237492431749,4.585403897904991,0.03759999999999985,0
16,1506456576.827,6.833465280278471,9.836919457502571,1.683997784463421,6.833465280278472,9.836919457502576,1.6839977844634213,4.4142489570412184,5.738120716238262,0.04009999999999994,0
17,1506456587.063,7.088135868999304,10.806902546659975,1.5355927620535663,7.088135868999304,10.80690254665998,1.5355927620535665,4.509187119677613,6.6683696756291715,0.04260000000000004,0
18,1506456593.514,7.23116085501934,11.883358891800173,1.552935226298073,7.23116085501934,11.88335889180018,1.5529352262980731,4.793099461423432,7.546365208213021,0.04510000000000004,0
19,1506456599.105,7.406578190592997,12.909131899678798,1.5264830936955724,7.406578190592996,12.909131899678806,1.5264830936955727,5.021324646541663,8.550533231042511,0.04760000000000041,0
20,1506456605.571,7.6908823093699095,13.886730643758051,1.405895091867854,7.690882309369909,13.886730643758062,1.4058950918678543,5.151783593639649,9.730595459269573,0.050100000000000436,0
21,1506456611.12,8.080808395978238,14.811692628411018,1.3633774215814514,8.080808395978236,14.81169262841103,1.3633774215814516,5.381551906411259,10.885320396263916,0.0526000000000003,0
22,1506456616.776,8.495401012785754,15.77498624090359,1.3486133817561086,8.495401012785752,15.774986240903605,1.3486133817561088,5.627638323843727,12.172576059211027,0.05510000000000021,0
23,1506456622.684,8.79344318726789,16.75654833516617,1.3608665827950353,8.793443187267886,16.756548335166183,1.3608665827950355,5.888173714558434,13.550582447135863,0.05760000000000037,0
24,1506456632.818,8.501603393079973,17.73203790142039,1.6586586913642267,8.50160339307997,17.73203790142041,1.658658691364227,6.948406883436575,14.071809347593144,0.06010000000000061,0
25,1506456638.301,8.68472260296982,18.745681830912662,1.6432180046444704,8.684722602969819,18.745681830912677,1.6432180046444707,7.212461596709785,15.67942109766611,0.06260000000000056,0
26,1506456642.541,8.889735943028798,19.753860868617636,1.5413108553496537,8.889735943028798,19.753860868617654,1.541310855349654,7.029988691611055,17.862094642390833,0.06510000000000009,0
27,1506456658.201,9.145991844452785,20.728583426948514,1.7692746982881895,9.145991844452784,20.728583426948532,1.7692746982881897,9.037810868876027,17.952212830420432,0.06759999999999933,0
28,1506456665.506,9.175231294019804,21.77451030902412,1.8033801476689477,9.1752312940198,21.77451030902414,1.803380147668948,9.823923635121863,19.444137736278243,0.07009999999999895,0
29,1506456670.726,9.21843762279203,22.924357415457578,1.6772019996261447,9.218437622792024,22.9243574154576,1.677201999626145,8.877936082990368,23.02271699971482,0.07259999999999958,0
30,1506456675.658,9.039711978565093,23.980467827039774,1.595416020190007,9.039711978565087,23.980467827039796,1.5954160201900072,8.37957919787245,26.07364499655456,0.07509999999999942,0
31,1506456676.764,9.572840469741127,25.05128929045803,1.5793745852008374,9.57284046974112,25.051289290458055,1.5793745852008376,8.72011377283175,28.7320056537208,0.07760000000000052,0
32,1506456681.153,9.531571114889687,26.055801847611775,1.5756616694065742,9.531571114889678,26.055801847611804,1.5756616694065744,8.924857557852572,31.336161851229438,0.0801000000000012,0
33,1506456684.936,9.982421851360558,27.38262366729903,1.5774923981366216,9.982421851360547,27.38262366729906,1.5774923981366218,9.393935457271764,34.87470092311849,0.08259999999999772,0
34,1506456687.851,10.238736694796103,28.401079073112168,1.5839870779314376,10.23873669479609,28.4010790731122,1.5839870779314378,9.851728674107397,37.779693311133215,0.08509999999999826,0
35,1506456690.292,10.477214631903035,29.44687989657853,1.6100400524078673,10.477214631903022,29.446879896578558,1.6100400524078675,10.607616021659844,40.64245308518809,0.08759999999999708,0
36,1506456695.105,10.75754755572443,30.77065520248855,1.6225998084899116,10.757547555724418,30.770655202488577,1.6225998084899118,11.301298017536705,44.668954158227386,0.09009999999999473,0
37,1506456697.606,10.87138912733853,31.77669626278558,1.6604142571669784,10.871389127338517,31.776696262785606,1.6604142571669787,12.44291116552806,47.38991061121014,0.09259999999999653,0
38,1506456701.171,11.022313097590986,33.05801015966639,1.7138491049578553,11.022313097590972,33.058010159666416,1.7138491049578555,14.312392240661337,50.57847908113614,0.09509999999999842,0
39,1506456702.3,11.08610469577113,34.209168246212954,1.7565267650852603,11.086104695771114,34.20916824621298,1.7565267650852605,16.170955778272898,53.53371374193892,0.09759999999999874,0
40,1506456703.394,11.125062019920149,35.573419034760995,1.8217033318127012,11.125062019920133,35.573419034761024,1.8217033318127016,19.33965606657016,56.28496649222725,0.10009999999999897,0
41,1506456709.281,11.249232785036407,36.6067869412345,1.739791172951437,11.249232785036389,36.60678694123453,1.7397911729514373,16.885535976253866,63.65332683425554,0.10260000000000095,0
42,1506456721.937,11.336083696563765,36.751770141187166,1.158031107555417,11.33608369656375,36.751770141187194,1.1580311075554175,14.17798557830826,67.54605336158903,0.1051000000000027,0
43,1506456729.595,12.322832575678326,36.9388793605838,0.6718017928349509,12.32283257567831,36.938879360583826,0.6718017928349512,36.42687324877317,47.40781121002139,0.10760000000000954,0
44,1506456733.019,13.247482029728078,37.407558823520084,0.5586100817924942,13.247482029728065,37.40755882352011,0.5586100817924945,43.3727572721351,43.966092636844735,0.11010000000000603,0
45,1506456739.497,14.24841775897003,37.74091528404696,0.3707331205249349,14.248417758970016,37.740915284047,0.3707331205249353,55.37213778952983,35.18974681848756,0.11260000000000592,0
46,1506456745.469,15.16481325531477,38.16847643002304,0.3538431426986089,15.164813255314751,38.168476430023084,0.3538431426986094,57.02298650196046,37.3144766980307,0.11510000000000789,0
47,1506456752.207,16.043670938292635,38.66791558182923,0.3535998009411499,16.043670938292614,38.66791558182927,0.3535998009411504,57.91896719608271,40.70215428357429,0.11760000000001071,0
48,1506456760.391,17.0425175109997,38.92273337130248,0.1979770863062873,17.042517510999684,38.92273337130252,0.19797708630628785,69.03691680407478,33.15764669115909,0.12010000000001009,0
49,1506456766.114,18.053800008231484,39.22112219624204,0.146091223679883,18.053800008231466,39.22112219624209,0.1460912236798836,73.37777257100606,32.88279787435396,0.12260000000000923,0
50,1506456771.442,19.023608599497692,39.49253209740285,0.1446460883223284,19.023608599497678,39.49253209740291,0.14464608832232898,74.31025737570444,36.05051321442465,0.12510000000000737,0
51,1506456776.853,20.014670780524263,39.74861077245043,0.1447967895664627,20.01467078052425,39.74861077245048,0.14479678956646327,75.05193218235407,39.64081526467308,0.12760000000000463,0
52,1506456785.173,21.020119905578554,39.68662896346723,-0.04890285387880611,21.020119905578536,39.68662896346729,-0.04890285387880554,88.81613167544558,28.914287986108853,0.13010000000000116,0
53,1506456791.585,22.049099823857965,39.51737899363776,-0.26358601691124167,22.049099823857947,39.51737899363783,-0.2635860169112411,100.41373468771054,20.159171016830754,0.13260000000000235,0
54,1506456797.904,23.055437769958942,39.44709760751782,-0.4135137478956602,23.05543776995892,39.447097607517875,-0.4135137478956597,106.76971767615198,17.338992984143967,0.13509999999999214,0
55,1506456810.733,23.93261819280705,39.9311453149554,-0.6124401794643722,23.932618192807023,39.93114531495546,-0.6124401794643716,113.03187606404194,17.165924943012477,0.1375999999999911,0
56,1506456828.488,23.902980980755146,40.957197911270654,-0.7383117562473867,23.902980980755117,40.95719791127072,-0.7383117562473861,114.8435894617383,21.08368592204015,0.14009999999998293,0
57,1506456855.489,24.908166070407365,40.741132933638504,-0.7609625783783409,24.908166070407336,40.74113293363857,-0.7609625783783404,117.5999848930536,21.563815731031706,0.14259999999999556,0
58,1506456859.115,25.831635521996436,40.310030769950465,-0.7448430718136011,25.831635521996407,40.31003076995053,-0.7448430718136007,120.53222661028006,20.70049728509631,0.14509999999999862,0
59,1506456863.316,26.86309996771256,39.80390764110985,-0.7300185194239737,26.86309996771253,39.80390764110991,-0.7300185194239732,123.31576624393702,20.399316634832257,0.14759999999998807,0
60,1506456865.745,27.74156377297432,39.2062098533615,-0.7316041893691703,27.741563772974292,39.206209853361564,-0.7316041893691698,124.49971888103025,20.897655329382097,0.1500999999999778,0
61,1506456868.997,28.639039060070587,38.72205537772996,-0.6968850256522551,28.63903906007056,38.72205537773002,-0.6968850256522545,126.50690360286843,21.536669508151377,0.15259999999998733,0
62,1506456872.633,29.59862507567104,38.30840591504508,-0.6583956499976706,29.598625075671016,38.30840591504514,-0.6583956499976702,128.37481424504796,23.28516802153129,0.1550999999999762,0
63,1506456877.561,30.52356481528456,37.75459167400513,-0.6494419545356301,30.523564815284537,37.75459167400519,-0.6494419545356298,129.29381758777677,25.502558458622207,0.1575999999999832,0
64,1506456880.082,31.52295341287595,37.368078026726245,-0.6838411956663466,31.52295341287593,37.3680780267263,-0.683841195666346,132.6244409078908,26.82753558723352,0.16009999999998975,0
65,1506456884.12,32.435675377078944,36.90376408978346,-0.6902264257801637,32.43567537707892,36.903764089783515,-0.6902264257801632,134.62899437396786,28.975633545541644,0.16259999999999228,0
66,1506456889.263,33.15670402278702,36.20195825223967,-0.7676181655299746,33.156704022787,36.20195825223973,-0.7676181655299743,136.68337618972222,29.222137658950817,0.16509999999999359,0
67,1506456901.336,33.95879204989504,35.564640758086774,-0.8069513034778608,33.95879204989502,35.56464075808683,-0.8069513034778604,138.68734550119285,30.63664069702325,0.1675999999999907,0
68,1506456906.017,34.79364168227,34.9375439110686,-0.6572835025925919,34.79364168226998,34.93754391106865,-0.6572835025925915,133.38918399822813,39.96918805266599,0.17010000000000192,0
69,1506456923.554,34.166456675742815,34.150446538410485,-0.8698566824016964,34.166456675742786,34.15044653841053,-0.869856682401696,134.54082202748378,32.32381973299267,0.17260000000002176,0
70,1506456944.258,33.94261527654025,33.15633519440951,-0.9116114656273427,33.94261527654022,33.15633519440954,-0.9116114656273423,129.5857673911398,33.235434170394015,0.17510000000002232,0
71,1506456950.541,34.835432831970714,32.68799420910304,-0.8191973388955804,34.83543283197068,32.687994209103074,-0.81919733889558,130.34841069577507,37.855808794991766,0.177600000000027,0
72,1506456957.835,35.84855643705205,32.58633990363308,-0.7600121355122159,35.84855643705202,32.58633990363312,-0.7600121355122156,132.5035675108758,43.28864108890107,0.18010000000002535,0
73,1506456972.501,35.80235875903734,31.547594589983667,-0.8780706971609399,35.802358759037304,31.547594589983703,-0.8780706971609396,132.74155279474513,40.633216394767224,0.18260000000000234,0
74,1506456978.074,35.717752020326564,31.544662397052285,-1.4100152295053197,35.71775202032653,31.544662397052328,-1.4100152295053194,124.12319268382787,49.11765267011461,0.18509999999999247,0
75,1506456983.436,35.88186560968701,30.507732389652276,-1.6708456925297999,35.881865609686976,30.50773238965232,-1.6708456925297996,105.52147397923856,67.26318293512698,0.1875999999999666,0
76,1506456986.561,36.1222161689326,29.457572467392193,-1.651805048918496,36.12221616893257,29.45757246739224,-1.6518050489184959,109.7723031608447,63.521305238911644,0.19009999999996938,0
77,1506456989.318,36.3895273449325,28.44952682734405,-1.5903317442232894,36.38952734493245,28.449526827344098,-1.5903317442232892,116.76909706840671,57.725134123605784,0.19259999999997054,0
78,1506456993.554,36.711810893032265,27.479095964286643,-1.542031242522717,36.711810893032215,27.479095964286685,-1.5420312425227167,122.2447892789894,54.32121051721786,0.1950999999999503,0
79,1506456998.472,37.23997283529365,26.614904837290858,-1.3388308845224326,37.2399728352936,26.614904837290897,-1.3388308845224324,132.20065556670122,48.519408220412224,0.19759999999990702,0
80,1506457007.383,37.57836743431871,25.98894846835933,-1.8656135877897648,37.57836743431865,25.988948468359364,-1.8656135877897646,110.03106266893504,73.7282686978268,0.20009999999991804,0
81,1506457024.212,37.19378829802566,25.038867133852605,-2.311965197309389,37.1937882980256,25.038867133852648,-2.3119651973093887,76.02100627491386,105.1662765606375,0.2025999999999473,0
82,1506457036.283,36.564632840188246,24.24855736230735,-2.392691223494686,36.56463284018818,24.248557362307384,-2.3926912234946855,71.49919050867929,105.55251350544826,0.20509999999993442,0
83,1506457046.728,35.61782688351799,23.858452899304407,-2.462008123155784,35.61782688351793,23.85845289930444,-2.4620081231557838,66.12588080920179,104.55218760095596,0.20759999999993153,0
84,1506457047.806,35.92944756995193,22.718554754212484,-2.4239387358937066,35.929447569951876,22.71855475421252,-2.4239387358937066,74.23307644642951,100.30193630992893,0.21009999999993453,0
85,1506457056.329,35.06623071363391,22.211700037189154,-2.260304823820868,35.06623071363385,22.21170003718919,-2.260304823820868,81.81450437763432,87.59289687631191,0.21259999999992835,0
86,1506457061.167,34.34992276928384,21.505158260211832,-2.1874815995147996,34.349922769283786,21.505158260211868,-2.1874815995147996,84.80647384680992,81.21460933147507,0.21509999999992313,0
87,1506457074.818,33.686419659962965,20.739030067783535,-1.9601743536111633,33.68641965996291,20.739030067783574,-1.960174353611163,92.87693630086702,70.65189082060206,0.21759999999991447,0
88,1506457084.29,33.18548822892137,19.79479386392013,-1.9992790731701082,33.185488228921315,19.794793863920166,-1.999279073170108,91.36316344952813,71.55605235856842,0.22009999999991958,0
89,1506457100.792,32.19354958152487,19.930940607719794,-2.0187217090782426,32.193549581524806,19.930940607719826,-2.0187217090782426,84.87649555169712,72.20909593689585,0.22259999999991023,0
90,1506457122.163,31.217449667193016,19.69201280901988,-1.618705179782649,31.217449667192952,19.69201280901991,-1.6187051797826488,87.04526092341403,65.62889964533662,0.22509999999989888,0
91,1506457131.612,30.410872009482137,20.303694923931143,-2.1138959362083765,30.41087200948207,20.303694923931175,-2.1138959362083765,72.7669134328578,74.77159550356099,0.2275999999998989,0
92,1506457137.94,29.54998109318773,20.837900756574218,-2.508403286036794,29.549981093187657,20.837900756574246,-2.508403286036794,60.881770232639425,81.88113395401106,0.23009999999989836,0
93,1506457140.754,28.931808871087238,20.048224345045295,-2.468524634678985,28.93180887108717,20.048224345045327,-2.468524634678985,62.62412527748484,79.53223741381007,0.23259999999988956,0
94,1506457141.814,28.198332264028686,18.80975378699862,-2.42525683404756,28.198332264028622,18.80975378699865,-2.4252568340475595,65.39888198330753,77.39713223485354,0.23509999999990877,0
95,1506457142.92,27.274846018756254,17.837575056741922,-2.451764145360058,27.27484601875619,17.83757505674195,-2.4517641453600576,66.33375732982154,76.47370533167826,0.23759999999989442,0
96,1506457144.001,26.437234672349266,17.04472611590169,-2.501992030789506,26.437234672349202,17.04472611590172,-2.5019920307895056,67.41648977015987,75.85010071775521,0.24009999999989398,0
97,1506457152.404,25.645798451432068,16.365041400896693,-2.554002876994638,25.645798451432007,16.365041400896725,-2.5540028769946375,68.79812674258152,75.23149069838406,0.24259999999990192,0
98,1506457153.518,24.66944120502883,15.684793681474368,-2.605264823787791,24.669441205028768,15.684793681474398,-2.6052648237877905,70.26836110604692,74.61148796182859,0.24509999999989926,0
99,1506457157.321,23.74214103183908,15.27202611877942,-2.6351223962976342,23.742141031839015,15.272026118779447,-2.635122396297634,70.72990897485565,74.54059952539014,0.2475999999998924,0
100,1506457158.39,22.756552393612502,14.84291056444288,-2.663017396890153,22.756552393612438,14.842910564442908,-2.6630173968901527,71.37307234963937,74.79178558103335,0.25009999999989574,0
101,1506457159.486,21.735265701625096,14.280225045156913,-2.6641731792327685,21.73526570162503,14.28022504515694,-2.664173179232768,71.80987956514186,76.46549242120318,0.2525999999998967,0
102,1506457166.147,20.84314777630997,13.818828467457084,-2.684641082140188,20.843147776309902,13.818828467457111,-2.6846410821401876,72.94056592617224,77.64071154855606,0.2550999999999071,0
103,1506457169.326,19.89215992247803,13.341142728384478,-2.6774783979596464,19.892159922477962,13.341142728384504,-2.677478397959646,72.88888227147994,80.60291192513695,0.25759999999990957,0
104,1506457172.342,18.940405849210947,12.971699585189981,-2.6515771886119137,18.94040584921088,12.97169958519001,-2.6515771886119133,71.30202038792874,85.05717841037387,0.2600999999999116,0
105,1506457173.388,18.013196058982757,12.40248030730654,-2.6278448087883577,18.01319605898269,12.402480307306565,-2.6278448087883572,70.5058092670182,90.43034167476722,0.262599999999908,0
106,1506457178.334,17.13868446545242,11.861929484804934,-2.6116884521263297,17.138684465452354,11.86192948480496,-2.6116884521263293,69.95444669761636,95.91711776598041,0.2650999999998981,0
107,1506457183.067,16.258012183850393,11.33471730638502,-2.5565294900791247,16.258012183850322,11.334717306385045,-2.5565294900791242,66.70243852913758,104.58624768977262,0.26759999999989703,0
108,1506457189.09,15.411468345373123,10.800571186534418,-2.5572313746370416,15.411468345373052,10.800571186534441,-2.5572313746370416,66.90117374021474,110.3312330090906,0.27009999999988304,0
109,1506457196.546,14.49021654825571,10.34321559799476,-2.517189163657293,14.49021654825564,10.343215597994782,-2.5171891636572927,63.85932957592821,119.5215815066619,0.2725999999998855,0
110,1506457202.651,13.90259654750994,9.467282970827211,-2.4612183380294397,13.902596547509875,9.467282970827233,-2.4612183380294392,61.770645817559966,130.36479839979117,0.275099999999873,0
111,1506457208.438,13.291352550978353,8.64467422866913,-2.487682238722699,13.291352550978289,8.644674228669151,-2.4876822387226984,64.97146238283611,136.1811151622903,0.2775999999998796,0
112,1506457215.522,12.501464101352065,8.029529018106917,-2.4742021658814806,12.501464101352,8.029529018106938,-2.47420216588148,64.19586596104048,145.50419253292353,0.2800999999998818,0
113,1506457220.1,11.998847331226614,7.136290242167364,-2.4640951640969244,11.998847331226546,7.136290242167384,-2.4640951640969244,65.25177728854702,154.75697433372937,0.2825999999999146,0
114,1506457225.253,11.404206185122849,6.283621977141063,-2.4099652793176447,11.404206185122781,6.283621977141083,-2.4099652793176443,62.18816733336726,168.7613820880407,0.28509999999991587,0
115,1506457230.553,10.821918856482844,5.427569458132954,-2.445237942088158,10.821918856482776,5.427569458132972,-2.4452379420881574,66.57808806919381,175.89800281563384,0.28759999999992475,0
116,1506457236.718,10.193487659693591,4.600862477630451,-2.347056362057658,10.193487659693526,4.60086247763047,-2.347056362057658,59.2170313040509,195.3398297481203,0.2900999999998957,0
117,1506457249.597,9.698515120512818,3.7214806091876325,-2.254955067698126,9.698515120512752,3.721480609187651,-2.2549550676981256,54.15810144244159,212.92186092809976,0.2925999999998912,0
118,1506457260.927,9.587318005084727,2.7196953773194523,-1.9967620843890448,9.587318005084661,2.7196953773194696,-1.9967620843890446,51.397655425049614,227.9801322861332,0.2950999999998554,0
119,1506457273.815,10.146881451624681,2.051689754381184,-2.5212485609894273,10.146881451624617,2.051689754381201,-2.521248560989427,89.03783104502303,195.54251997581144,0.29759999999991965,0
120,1506457284.313,9.645627024009505,1.1834317900070115,-2.4444405320305354,9.64562702400944,1.1834317900070284,-2.444440532030535,80.55434299894902,217.77640268840094,0.30009999999992465,0
121,1506457289.542,8.804019025195345,0.5016842300304504,-2.4993523110605738,8.80401902519528,0.5016842300304658,-2.4993523110605738,89.14787120250568,223.19533972321153,0.3025999999998463,0
122,1506457293.956,8.172855251913186,-0.3213677802378838,-2.6272971611826086,8.172855251913122,-0.3213677802378683,-2.6272971611826086,115.35745460495463,212.1889523190091,0.3050999999998889,0
123,1506457300.99,7.101841587944249,-0.508363195202671,-3.1217114511014676,7.101841587944185,-0.5083631952026558,-3.1217114511014676,224.32559315228613,113.53940089442631,0.30759999999985044,0
124,1506457304.461,6.1100037771158915,-0.6962079456741013,2.989811970054005,6.1100037771158275,-0.6962079456740862,2.989811970054005,261.1439692944992,87.15748803707231,0.31009999999985133,0
125,1506457308.051,5.251050979696361,-0.15157994690647358,2.894469966198574,5.251050979696297,-0.15157994690645854,2.894469966198574,271.55722006543544,76.89776819210527,0.31259999999992133,0
126,1506457311.118,4.322711147470041,0.3511520272236033,2.8071439577420163,4.322711147469977,0.3511520272236182,2.8071439577420163,280.845896349045,69.559679503507,0.31509999999986804,0
127,1506457317.947,3.3633938732139232,0.7243492138368902,2.8712659726223273,3.3633938732138584,0.724349213836905,2.8712659726223273,270.41753989904464,84.55973465450232,0.3175999999998851,0
128,1506457320.932,2.400212666297935,1.0688545674121321,2.860833457040043,2.40021266629787,1.068854567412147,2.860833457040043,271.47724635415227,89.13631705770537,0.3200999999998419,0
129,1506457325.678,1.487555938631166,1.5975928750100603,2.8011691324517036,1.4875559386311008,1.5975928750100754,2.8011691324517036,278.9382643695964,85.20719369745822,0.3225999999998855,0
130,1506457329.876,0.5932202511086174,2.139331983302763,2.7204903777419176,0.5932202511085516,2.1393319833027786,2.7204903777419176,289.79227097469794,78.24135812048512,0.3250999999999382,0
131,1506457332.939,-0.21669603585234154,2.811162401238258,2.64536740049301,-0.21669603585240804,2.811162401238274,2.64536740049301,297.18719956288845,72.97396427303265,0.3275999999999906,0
132,1506457337.097,-0.8742977648812291,3.577677266462909,2.613099671003347,-0.8742977648812961,3.577677266462926,2.613099671003347,296.44225723831795,73.67748043855791,0.3301000000000871,0
133,1506457345.18,-1.3857541556078399,3.299951440490049,-3.1310807673473406,-1.385754155607907,3.2999514404900654,-3.1310807673473406,181.73051273807985,198.24299542947824,0.33260000000019374,0
134,1506457352.212,-2.2895856586371592,2.7609905756054003,-2.7920026422374615,-2.2895856586372267,2.7609905756054167,-2.7920026422374615,100.69540600902278,297.40089683996854,0.3351000000001533,0
135,1506457358.238,-3.2379445860298177,2.3887863927710966,-2.8152047993610094,-3.237944586029886,2.388786392771113,-2.8152047993610094,106.19774789973543,309.43903584423026,0.3376000000001955,0
136,1506457360.871,-4.1513011823788855,1.9816227212997195,-2.8997967127149042,-4.151301182378955,1.981622721299736,-2.8997967127149042,128.21623526923008,305.56718497037764,0.3401000000001624,0
137,1506457364.873,-5.2104364858875805,1.8522019214343408,-2.972849601302815,-5.210436485887649,1.8522019214343572,-2.972849601302815,148.33843875732194,303.1336082152626,0.34260000000021634,0
138,1506457371.409,-6.322533242569261,1.902957994570787,-3.0993489656646944,-6.322533242569329,1.9029579945708028,-3.0993489656646944,187.29648434259508,281.33106062854245,0.3451000000002833,0
139,1506457375.118,-7.30485333817772,2.1119528580869043,3.0984939083621703,-7.304853338177789,2.1119528580869202,3.0984939083621703,214.8978137013974,267.7145548227544,0.347600000000255,0
140,1506457383.998,-8.32986640272382,2.034751642330536,-2.9555887009675446,-8.329866402723889,2.034751642330552,-2.9555887009675446,137.44425295644297,363.9347051208622,0.35010000000023533,0
141,1506457387.955,-9.370833264241323,1.7827874934658514,-2.9189176132867214,-9.370833264241393,1.782787493465867,-2.9189176132867214,126.9327809554772,396.31779234643614,0.3526000000002483,0
142,1506457389.027,-10.426133267426849,1.605245480601482,-3.018986798843438,-10.426133267426918,1.6052454806014969,-3.018986798843438,159.79950224519217,385.49586472481644,0.3551000000001879,0
143,1506457390.117,-11.608378380821817,1.5396754522714466,3.0467762114218524,-11.608378380821888,1.539675452271461,3.0467762114218524,247.87216503121638,321.39785879364786,0.3576000000002718,0
144,1506457396.611,-12.551518969447002,1.0868142127341942,-2.940097984401553,-12.551518969447072,1.0868142127342082,-2.940097984401553,134.45023862445123,459.6969748318178,0.3601000000002432,0
145,1506457397.674,-14.074942750541215,0.33985877888980887,-2.8906176475159717,-14.074942750541284,0.3398587788898223,-2.8906176475159717,121.41501825738311,514.4694606205155,0.3626000000003744,0
146,1506457398.748,-15.656998474284716,-0.45044223182660836,-2.9512064442309835,-15.656998474284789,-0.45044223182659665,-2.9512064442309835,146.76049159525752,534.8486664160239,0.36510000000025294,0
147,1506457399.878,-16.996948972793035,-0.8827572517298589,-3.0639903071276144,-16.99694897279311,-0.8827572517298471,-3.0639903071276144,199.77134748424828,519.108687640499,0.36760000000006887,0
148,1506457406.815,-18.021400017659776,-0.9163555244729432,3.1286767435615577,-18.02140001765985,-0.9163555244729314,3.1286767435615577,247.7694558801942,496.5394211792871,0.3701000000000541,0
149,1506457409.259,-19.00205052557143,-0.6832876417180193,-3.089317103511208,-19.002050525571505,-0.6832876417180074,-3.089317103511208,209.17433101995488,556.553240517626,0.3726000000000384,0
150,1506457411.838,-19.953200912348457,-0.2919370885549114,3.0866924233006325,-19.95320091234853,-0.2919370885548993,3.0866924233006325,264.37544262141836,520.6292546964262,0.37510000000016797,0
151,1506457414.472,-20.88715448041337,0.284959556514757,2.7918013782097764,-20.887154480413447,0.2849595565147699,2.7918013782097764,446.9911172495278,355.19980535978533,0.37760000000031085,0
152,1506457417.033,-21.681000801042128,0.9072686713707917,2.6071828226807283,-21.681000801042206,0.907268671370806,2.6071828226807283,559.2122849765185,256.71259346563244,0.3801000000005067,0
153,1506457419.493,-22.452308473559327,1.5961572657562078,2.5828911277258433,-22.452308473559405,1.5961572657562206,2.5828911277258433,569.5083609185245,259.49758752708044,0.38260000000053135,0
154,1506457422.151,-23.172839283732582,2.3701450197609537,2.5110758451704807,-23.17283928373266,2.370145019760968,2.5110758451704807,606.46642828344,234.03166121656497,0.3851000000006077,0
155,1506457428.113,-23.838730842492318,3.4507460655890045,2.2560348581377925,-23.838730842492392,3.450746065589015,2.2560348581377925,719.9342708223024,128.0628788216345,0.38760000000047085,0
156,1506457432.399,-24.119699205118252,4.440824010141135,2.1240767056508916,-24.119699205118323,4.440824010141148,2.124076705650892,748.4893969838163,97.97292083895049,0.390100000000272,0
157,1506457435.94,-24.14376913502446,5.449810761279215,2.107690807279352,-24.14376913502453,5.449810761279227,2.107690807279352,737.5020104185813,100.63399887930774,0.3926000000005238,0
