time,x,y,z,qx,qy,qz,qw
1506456477.996,2.167524800151172,-0.46486708551463196,0.0,0.0,0.0,0.10141104240537198,0.9948446112224039
1506456478.165,2.166819020579403,-0.46882872125305064,0.0,0.0,0.0,0.10287297649461023,0.9946945011947836
1506456478.367,2.166176963825513,-0.4734698790614732,0.0,0.0,0.0,0.10477555780681332,0.9944958936497783
1506456478.536,2.165639798131362,-0.47735282384062044,0.0,0.0,0.0,0.10654091042089218,0.9943083195904012
1506456478.706,2.165099453489121,-0.4812587473653151,0.0,0.0,0.0,0.10831637186953208,0.9941164738525468
1506456478.944,2.16434297158788,-0.48672703676539775,0.0,0.0,0.0,0.11080143431873371,0.9938425640678263
1506456479.114,2.1642586134701314,-0.49063650097352307,0.0,0.0,0.0,0.11257605722970263,0.9936431106481918
1506456479.285,2.164399069957391,-0.49457071054576696,0.0,0.0,0.0,0.1143996811847498,0.9934348055835509
1506456479.517,2.164589630708716,-0.49990834794749583,0.0,0.0,0.0,0.11801640536839753,0.9930116454825301
1506456479.692,2.164733372650475,-0.5039345846422301,0.0,0.0,0.0,0.12074350577768182,0.9926837390692541
1506456479.863,2.1648738291449656,-0.5078687932831795,0.0,0.0,0.0,0.12340739343349476,0.9923560929656
1506456480.065,2.1729393429164148,-0.5080924255286958,0.0,0.0,0.0,0.12655306339211955,0.9919598389784086
1506456480.238,2.1941064804866675,-0.500298552962129,0.0,0.0,0.0,0.1292461130900126,0.9916125464369254
1506456480.408,2.2149065841993325,-0.49263982398859363,0.0,0.0,0.0,0.1308403479455558,0.9914034513504005
1506456480.579,2.2358290325360146,-0.4849360465298514,0.0,0.0,0.0,0.1321157989294715,0.9912342889918747
1506456480.763,2.2583420776859837,-0.47664660241556495,0.0,0.0,0.0,0.13348796977152064,0.9910504335937085
1506456480.937,2.279631589069983,-0.46880767041423843,0.0,0.0,0.0,0.1347853308614476,0.9908748228633979
1506456481.147,2.3206830005301544,-0.45049886185350707,0.0,0.0,0.0,0.13635080368386276,0.9906606171311974
1506456481.338,2.3640063820114046,-0.43039764842057254,0.0,0.0,0.0,0.1379865594456739,0.990434101499108
1506456481.512,2.403473764486238,-0.4120855443532632,0.0,0.0,0.0,0.14160069178715298,0.9899238577210874
1506456481.714,2.4492921913927814,-0.3908266786133794,0.0,0.0,0.0,0.14579403656781872,0.9893149644583678
1506456481.884,2.487852289521146,-0.3729355364346498,0.0,0.0,0.0,0.14932106693494,0.9887887635736012
1506456482.076,2.5337749299151398,-0.35061944693462266,0.0,0.0,0.0,0.15330224719589383,0.9881793465786912
1506456482.269,2.583576762877814,-0.3249503569985826,0.0,0.0,0.0,0.15730165989920042,0.9875506001177643
1506456482.444,2.6287338346914133,-0.3016752904520539,0.0,0.0,0.0,0.15935659467177013,0.9872210875658082
1506456482.614,2.6726007361210042,-0.27906520971420007,0.0,0.0,0.0,0.2743177614796547,0.9616391036853645
1506456482.784,2.7164675760139074,-0.256455160164443,0.0,0.0,0.0,0.31590987571216345,0.9487892023139415
1506456482.987,2.768849811339492,-0.22945606742340832,0.0,0.0,0.0,0.28740731208203196,0.95780845525699
1506456483.161,2.8150755759775032,-0.20133314279671752,0.0,0.0,0.0,0.11422379317167917,0.9934550443142727
1506456483.336,2.8616747284738477,-0.172644111598338,0.0,0.0,0.0,0.11198656465645718,0.9937097208624082
1506456483.507,2.9072087708387855,-0.1446108219754855,0.0,0.0,0.0,0.11163049128804749,0.9937497841080465
1506456483.734,2.967654544542053,-0.10739704186731411,0.0,0.0,0.0,0.11052985236451635,0.9938728046064438
1506456483.908,3.013987435358891,-0.07887193594105865,0.0,0.0,0.0,0.12447578413476516,0.9922226459641179
1506456484.111,3.0673816761730084,-0.044921489054382785,0.0,0.0,0.0,0.12761009296996878,0.9918244119662492
1506456484.298,3.1160629678212044,-0.013134517620822244,0.0,0.0,0.0,0.1286289573596948,0.9916927908019488
1506456484.469,3.1605790076930322,0.01593270750175174,0.0,0.0,0.0,0.1298994118273955,0.991527177038984
1506456484.642,3.205615665185661,0.04533987606840697,0.0,0.0,0.0,0.1310132112784256,0.9913806224001529
1506456484.815,3.250652384811143,0.07474708513203629,0.0,0.0,0.0,0.13743999651615962,0.990510094525865
1506456484.986,3.295168424624765,0.10381431025506224,0.0,0.0,0.0,0.144405339230905,0.9895186193304335
1506456485.165,3.340452224115135,0.13491161716440367,0.0,0.0,0.0,0.14831405978291964,0.9889403114802777
1506456485.339,3.3843626984741557,0.16519558554379188,0.0,0.0,0.0,0.15270268357073669,0.9882721742669351
1506456485.509,3.4272637498038767,0.19478337843320756,0.0,0.0,0.0,0.15489979732634057,0.9879301861914427
1506456485.679,3.4701647409797447,0.22437113081028248,0.0,0.0,0.0,0.16211665035489917,0.9867716005630216
1506456485.85,3.5133181330610466,0.25413295790952733,0.0,0.0,0.0,0.1612278256610044,0.9869172144778025
1506456486.02,3.5562408919947512,0.283940589617939,0.0,0.0,0.0,0.16005452609691878,0.9871081747589222
1506456486.191,3.5995798842505007,0.3155820319126291,0.0,0.0,0.0,0.16181141050766867,0.9868216999182369
1506456486.362,3.6429188764480442,0.34722347420777133,0.0,0.0,0.0,0.16833170536553124,0.9857304078543646
1506456486.553,3.6913267517248975,0.38256566583194895,0.0,0.0,0.0,0.18675623524028268,0.9824062848938193
1506456486.728,3.7356795084362395,0.4149472497047135,0.0,0.0,0.0,0.2080604181721667,0.978115975940493
1506456486.899,3.7790185006919885,0.44658869199940365,0.0,0.0,0.0,0.21843241622948498,0.9758520787189773
1506456487.101,3.829120589694529,0.4861968886620706,0.0,0.0,0.0,0.2311251968087156,0.9729240172799377
1506456487.288,3.874489705789722,0.5249287885727915,0.0,0.0,0.0,0.24566553122209295,0.9693546547932634
1506456487.472,3.91913091238694,0.5630392668816205,0.0,0.0,0.0,0.25734699545785095,0.9663190590735633
1506456487.642,3.960375573906836,0.5982500937060531,0.0,0.0,0.0,0.29066351485798475,0.9568253347034672
1506456487.811,4.001377637492046,0.6332538138465956,0.0,0.0,0.0,0.3173682179003022,0.9483023854587661
1506456488.008,4.049181407645085,0.6741288211994897,0.0,0.0,0.0,0.32843241249819455,0.944527474677479
1506456488.183,4.091826398887636,0.7119488791450237,0.0,0.0,0.0,0.3473404347030929,0.9377391014670693
1506456488.355,4.133740270807125,0.7491205377631815,0.0,0.0,0.0,0.35956818093789067,0.9331188151875496
1506456488.557,4.18296469765483,0.7927756227621459,0.0,0.0,0.0,0.37434270699979616,0.9272904279221611
1506456488.73,4.22512229539949,0.8301634320345758,0.0,0.0,0.0,0.37967142220283956,0.9251214034722541
1506456488.902,4.267036167260773,0.8673350906531857,0.0,0.0,0.0,0.38495109804838495,0.922936970822679
1506456489.072,4.307527290604145,0.9041538174669725,0.0,0.0,0.0,0.38983061522884005,0.9208865790260514
1506456489.247,4.347898651818979,0.9421664831790793,0.0,0.0,0.0,0.39520725118043626,0.9185919815752821
1506456489.424,4.388731421719255,0.9806135998745966,0.0,0.0,0.0,0.40278668183085653,0.9152938811877245
1506456489.635,4.437407754010095,1.0264460193274536,0.0,0.0,0.0,0.4108898622449473,0.9116849900619886
1506456489.807,4.477087029759635,1.0638070348939153,0.0,0.0,0.0,0.4161551936483896,0.9092936020887156
1506456490.017,4.5246796768833555,1.1090378669598566,0.0,0.0,0.0,0.4154727239235562,0.9096056374470974
1506456490.193,4.55645059794343,1.1432882326224172,0.0,0.0,0.0,0.4176471202115834,0.90860931261955
1506456490.368,4.588040972626478,1.1773439620713064,0.0,0.0,0.0,0.416539531530186,0.9091176044234394
1506456490.541,4.619270297458329,1.2110104643958985,0.0,0.0,0.0,0.41650681745646784,0.9091325926465758
1506456490.75,4.656998260856571,1.2516827682483378,0.0,0.0,0.0,0.4196851478464238,0.9076697508880228
1506456490.928,4.689130188734112,1.2863223138704643,0.0,0.0,0.0,0.4293673582600893,0.9031299306637733
1506456491.102,4.71778218309403,1.3196948519413372,0.0,0.0,0.0,0.432249819530783,0.9017538985308605
1506456491.306,4.749091789675994,1.3584169096993237,0.0,0.0,0.0,0.43406166943048663,0.9008831595335872
1506456491.481,4.775950513942233,1.3916343535862352,0.0,0.0,0.0,0.4359361968032355,0.8999775732298726
1506456491.653,4.802348836267204,1.4242823962080788,0.0,0.0,0.0,0.4328264565906459,0.9014772645359315
1506456491.859,4.833965377496082,1.4633840548092933,0.0,0.0,0.0,0.43642060772394614,0.8997427705482615
1506456492.034,4.861304574278884,1.497175783653911,0.0,0.0,0.0,0.43918247630718105,0.8983978809551436
1506456492.206,4.890133530213141,1.5327290444687431,0.0,0.0,0.0,0.43204665227155586,0.9018512572818986
1506456492.404,4.923320311163833,1.5736565848644917,0.0,0.0,0.0,0.4273349490554057,0.9040933808605247
1506456492.582,4.953154894398632,1.610450032999303,0.0,0.0,0.0,0.4283208932108912,0.9036266997156649
1506456492.753,4.98181621250917,1.645796555051184,0.0,0.0,0.0,0.42815288062298773,0.9037063188969289
1506456492.955,5.0156734249813155,1.6875509033440101,0.0,0.0,0.0,0.42832325315669056,0.9036255810927829
1506456493.129,5.048204495548171,1.7251684494280717,0.0,0.0,0.0,0.4292865477610613,0.9031683452775512
1506456493.299,5.081135244373693,1.7624838958998839,0.0,0.0,0.0,0.430212406290551,0.902727691761859
1506456493.488,5.117746451126803,1.8039698487839393,0.0,0.0,0.0,0.429995585365566,0.9028309900341948
1506456493.658,5.150677199952325,1.8412852952557512,0.0,0.0,0.0,0.43079848031083107,0.9024481532818817
1506456493.828,5.183607948770617,1.878600740796269,0.0,0.0,0.0,0.43160103440649794,0.9020646025087344
1506456493.998,5.216538651375902,1.9159161345399889,0.0,0.0,0.0,0.4324032458927505,0.9016803385576363
1506456494.173,5.251489375508715,1.9560510076099347,0.0,0.0,0.0,0.4332286961547236,0.9012840267241388
1506456494.343,5.28545324629466,1.9950584282124828,0.0,0.0,0.0,0.4339810959206097,0.9009219768567901
1506456494.512,5.319217391561774,2.0338364647476865,0.0,0.0,0.0,0.4346429151617249,0.9006028738016094
1506456494.684,5.353580856403948,2.073302818154816,0.0,0.0,0.0,0.435316240891298,0.9002776074168841
1506456494.857,5.388144142028235,2.1129986647889565,0.0,0.0,0.0,0.4304671142027596,0.9026062616611678
1506456495.03,5.422616451054479,2.152575160227714,0.0,0.0,0.0,0.42673080720156115,0.9043786918017828
1506456495.204,5.456852121294689,2.1918085199273905,0.0,0.0,0.0,0.43328719175957153,0.9012559067529623
1506456495.374,5.49030077490991,2.2301399759929055,0.0,0.0,0.0,0.434588035200645,0.9006293575386286
1506456495.544,5.523749381650165,2.268471377472711,0.0,0.0,0.0,0.43646540599768163,0.899721039749143
1506456495.718,5.5579850518976075,2.3077047381036824,0.0,0.0,0.0,0.4383849862995369,0.8987872961870094
1506456495.887,5.591236963113552,2.345810731208275,0.0,0.0,0.0,0.44024749540532404,0.8978764629888342
1506456496.057,5.624287910150846,2.3843162257633277,0.0,0.0,0.0,0.442119112569448,0.8969563480464385
1506456496.231,5.657309670067975,2.4240810277899243,0.0,0.0,0.0,0.4429406064068854,0.8965509573894284
1506456496.401,5.689572319021624,2.4629317081135937,0.0,0.0,0.0,0.4387462796411146,0.8986109848544479
1506456496.571,5.721834967924298,2.5017823893690103,0.0,0.0,0.0,0.438479705549665,0.8987410905378028
1506456496.752,5.756185183504395,2.5431469168598464,0.0,0.0,0.0,0.43819584027641634,0.8988795278369874
1506456496.927,5.789396709911107,2.5831402358949553,0.0,0.0,0.0,0.44029413828631664,0.8978535915118399
1506456497.099,5.8235184657243915,2.621743440699871,0.0,0.0,0.0,0.44691412682221,0.8945768626824313
1506456497.301,5.8648730249948615,2.6664697167020415,0.0,0.0,0.0,0.44662982614075414,0.8947188376252507
1506456497.475,5.900495200534252,2.7049962365654405,0.0,0.0,0.0,0.44662982614075414,0.8947188376252507
1506456497.677,5.941849759797489,2.7497225116363166,0.0,0.0,0.0,0.44662982614075414,0.8947188376252507
1506456497.862,5.97972394671224,2.79068465358139,0.0,0.0,0.0,0.44662982614075414,0.8947188376252507
1506456498.037,6.014290335858248,2.8291094060032336,0.0,0.0,0.0,0.44662982614075414,0.8947188376252507
1506456498.217,6.045008524664463,2.8673920588453736,0.0,0.0,0.0,0.44662982614075414,0.8947188376252507
1506456498.419,6.079481129292871,2.910353665141015,0.0,0.0,0.0,0.44630641322232567,0.8948802073555
1506456498.597,6.109857989075317,2.9482109354381327,0.0,0.0,0.0,0.4458898832232907,0.8950878236458812
1506456498.77,6.139381587218118,2.9850048248047374,0.0,0.0,0.0,0.445484960666627,0.8952894223768388
1506456498.941,6.168563856395355,3.0213733316258673,0.0,0.0,0.0,0.44508462993783,0.895488510363536
1506456499.118,6.199961947692066,3.0605427276092034,0.0,0.0,0.0,0.44467015870954096,0.8956943954012616
1506456499.291,6.23123291432095,3.099572064164541,0.0,0.0,0.0,0.4442371549263905,0.8959092309954765
1506456499.486,6.266480595457409,3.1435647426946467,0.0,0.0,0.0,0.4453540682091967,0.8953545409107603
1506456499.657,6.297390073896507,3.182142905809466,0.0,0.0,0.0,0.44769532262830763,0.8941861652344748
1506456499.831,6.328841827701017,3.2213978823032074,0.0,0.0,0.0,0.4467481374978217,0.8946597686507577
1506456500.005,6.360388852597766,3.260687121979266,0.0,0.0,0.0,0.4458004513572285,0.8951323687420153
1506456500.173,6.39395709040283,3.2997396492757627,0.0,0.0,0.0,0.44488496987632825,0.8955877196445575
1506456500.386,6.436516789009976,3.3492526387105994,0.0,0.0,0.0,0.4432478681023219,0.896399089369655
1506456500.56,6.47128390093865,3.389699908971153,0.0,0.0,0.0,0.44256694303199917,0.8967354687617253
1506456500.73,6.5052517793336175,3.4292173694031423,0.0,0.0,0.0,0.4408311543509476,0.8975900474902844
1506456500.933,6.545813417922319,3.4764058615564863,0.0,0.0,0.0,0.43796464696951054,0.8989921957419164
1506456501.106,6.579837533176388,3.514928805404784,0.0,0.0,0.0,0.438379816154084,0.8987898179155744
1506456501.277,6.613128989706666,3.5519494250945285,0.0,0.0,0.0,0.44114258416494667,0.8974370286745877
1506456501.447,6.646225773502195,3.5887535663253267,0.0,0.0,0.0,0.43992721652217553,0.8980334315397456
1506456501.617,6.679322557290495,3.6255577066248312,0.0,0.0,0.0,0.43872872326962714,0.8986195565300161
1506456501.787,6.712419294698401,3.662361796060188,0.0,0.0,0.0,0.43752945079376787,0.8992040812230024
1506456501.96,6.746100143158465,3.6998154263254017,0.0,0.0,0.0,0.43740267307901837,0.8992657569280226
1506456502.131,6.7797835708210386,3.7367019995527935,0.0,0.0,0.0,0.4385133391906017,0.8987246805067213
1506456502.301,6.8133890195196605,3.773332185104857,0.0,0.0,0.0,0.4373281065538262,0.8993020222472788
1506456502.471,6.846994421023006,3.8099623197991006,0.0,0.0,0.0,0.43735828549720107,0.8992873456837636
1506456502.645,6.881390575573329,3.847454381622512,0.0,0.0,0.0,0.43626968490108525,0.8998159600920111
1506456502.815,6.914996024220975,3.884084568106322,0.0,0.0,0.0,0.4352054922205795,0.900331149933758
1506456503.014,6.954278127952449,3.9269638226003423,0.0,0.0,0.0,0.43395898928425986,0.9009326254606299
1506456503.188,6.987978303364744,3.964461288622496,0.0,0.0,0.0,0.43286840012772826,0.9014571249764799
1506456503.358,7.0209037722228365,4.001096755071929,0.0,0.0,0.0,0.4321347449195842,0.9018090497623573
1506456503.554,7.058864857015345,4.043335243709341,0.0,0.0,0.0,0.4318249158461837,0.9019574502460946
1506456503.732,7.093339785245824,4.081694760169265,0.0,0.0,0.0,0.43154349577041495,0.9020921301387402
1506456503.904,7.126652584274515,4.118761200506659,0.0,0.0,0.0,0.4323688200044799,0.9016968467771935
1506456504.075,7.16007403878392,4.155909814949557,0.0,0.0,0.0,0.432098546202535,0.9018263948064814
1506456504.269,7.198429795349933,4.198487280326051,0.0,0.0,0.0,0.4319139753924939,0.9019148063207811
1506456504.439,7.232040476813479,4.235797394111379,0.0,0.0,0.0,0.43127800853764947,0.9022190861158941
1506456504.61,7.265848901155213,4.273327015483771,0.0,0.0,0.0,0.43060518635632794,0.9025403999173843
1506456504.78,7.299459629770291,4.31063718198996,0.0,0.0,0.0,0.4299360612299917,0.90285933746849
1506456504.95,7.333070358436343,4.347947347564402,0.0,0.0,0.0,0.42926669987545985,0.9031777789438975
1506456505.141,7.371826519982891,4.390704704931145,0.0,0.0,0.0,0.4285143717589118,0.9035349651209217
1506456505.324,7.409296920627073,4.431955970212177,0.0,0.0,0.0,0.42817472567886405,0.9036959689463208
1506456505.495,7.444310275509346,4.470502266262452,0.0,0.0,0.0,0.4291148393002581,0.9032499403223415
1506456505.665,7.479118888703677,4.5088231623967205,0.0,0.0,0.0,0.4289529839031823,0.9033268166065681
1506456505.837,7.51433698516471,4.5475948592952,0.0,0.0,0.0,0.42551621377081655,0.9049508007721463
1506456506.008,7.549253350269429,4.586013906420696,0.0,0.0,0.0,0.4242678381779501,0.9055367477291072
1506456506.21,7.588165159388904,4.6283350753312416,0.0,0.0,0.0,0.425380598411176,0.9050145559577204
1506456506.384,7.621683233759747,4.664789923375568,0.0,0.0,0.0,0.4238489794473247,0.9057328759747332
1506456506.555,7.654623406326175,4.70061623462604,0.0,0.0,0.0,0.42003882198515385,0.9075061366323228
1506456506.724,7.6871782957713455,4.736023506253641,0.0,0.0,0.0,0.4193515461885677,0.9078239260502323
1506456506.911,7.723200595890437,4.7752019939888,0.0,0.0,0.0,0.4197973732674119,0.907617852070893
1506456507.084,7.756188756910618,4.811281960367024,0.0,0.0,0.0,0.4202097328936523,0.907427011049068
1506456507.254,7.788253646069709,4.846564017716776,0.0,0.0,0.0,0.4196861872644145,0.9076692702848648
1506456507.44,7.823336461129126,4.885166798222966,0.0,0.0,0.0,0.4180544331209488,0.9084219784593073
1506456507.61,7.855401350339192,4.920448854640972,0.0,0.0,0.0,0.4173802654166227,0.9087319263901481
1506456507.779,7.8872776809504614,4.955523435058733,0.0,0.0,0.0,0.41670983440085224,0.9090395557475012
